3	82.659	99	305597
3	82.659	99	30073
3	82.659	99	288802
3	82.659	99	248227
3	82.759	99	248227
3	82.759	99	219440
3	82.659	98	176366
3	82.558	98	7374
3	82.558	98	7374
3	82.659	98	7149
3	82.659	98	7149
3	82.659	98	7149
3	82.659	98	7149
3	82.659	98	7149
3	82.659	98	7149
3	82.659	98	7149
3	82.659	98	7149
3	82.558	98	7149
3	82.558	98	7149
3	82.659	98	7149
3	82.659	98	7149
3	82.659	98	7149
3	82.659	98	7149
3	82.659	98	7149
3	82.659	98	7149
3	82.659	98	7149
3	82.659	98	7149
3	82.659	98	7149
3	82.659	98	7149
3	82.659	98	7149
3	82.558	98	58606
3	82.558	98	50622
3	82.558	98	43808
3	82.558	98	43808
3	82.558	98	43808
3	82.558	98	41819
3	82.558	98	41819
3	82.558	98	41819
3	82.558	98	41819
3	82.558	98	41819
3	82.558	98	391808
3	82.558	98	391808
3	82.558	98	33398
3	82.558	98	33398
3	82.659	98	33398
3	82.558	98	30073
3	82.659	98	2882044
3	82.659	98	2882044
3	82.558	98	219432
3	82.558	98	1921463
3	82.558	98	1890905
3	82.558	98	1642252
3	82.558	98	1538531
3	82.558	98	1304384
3	82.558	98	1304384
3	82.558	98	115432
3	82.558	98	115432
3	82.558	98	115432
3	82.558	98	115432
3	82.558	98	1051994
3	82.184	99	7149
3	82.081	98	7149
3	82.184	99	7065
3	82.184	99	41819
3	82.184	99	397133
3	82.184	99	29035
3	82.184	99	288866
3	82.184	99	288866
3	82.184	99	288866
3	82.184	99	2882382
3	82.184	99	2781634
3	82.184	99	2781634
3	82.286	99	1727718
3	82.081	99	7366
3	82.081	99	7149
3	82.081	99	7149
3	82.081	98	7149
3	82.081	98	7149
3	82.081	99	7149
3	82.081	99	7149
3	82.635	95	43808
3	82.081	99	41819
3	82.081	99	41819
3	82.081	99	41819
3	82.081	99	41819
3	82.081	99	39814
3	82.286	99	36165
3	82.286	99	36165
3	82.286	99	36165
3	82.286	99	36165
3	82.286	99	36165
3	82.286	99	36165
3	82.286	99	36165
3	82.286	99	36165
3	82.286	99	36165
3	82.286	99	36165
3	82.286	99	36165
3	82.286	99	36165
3	82.286	99	36165
3	82.286	99	36165
3	82.286	99	36165
3	82.286	99	36165
3	82.286	99	36165
3	82.286	99	36165
3	82.286	99	36165
3	82.286	99	36165
3	82.286	99	36165
3	82.081	99	36165
3	82.286	99	36165
3	82.286	99	36165
3	82.286	99	36165
3	82.286	99	36165
3	82.286	99	36165
3	82.286	99	36165
3	82.286	99	36165
3	82.286	99	36165
3	82.286	99	36165
3	82.286	99	36165
3	82.286	99	36165
3	82.286	99	36165
3	82.081	99	36165
3	82.286	99	36165
3	82.286	99	36165
3	82.286	99	36165
3	82.286	99	36165
3	82.286	99	36165
3	82.286	99	36165
3	82.286	99	36164
3	82.286	99	36164
3	82.286	99	36164
3	82.286	99	36164
3	82.286	99	36164
3	82.286	99	36164
3	82.286	99	36164
3	82.286	99	36164
3	82.081	99	288800
3	82.081	99	288800
3	81.977	98	-7132
3	81.977	98	7381
3	81.977	98	7149
3	82.081	98	7149
3	81.977	98	7149
3	81.977	98	7149
3	81.977	98	7149
3	81.977	98	7149
3	82.081	98	7149
3	82.081	98	7149
3	81.977	98	7149
3	81.977	98	7149
3	81.977	98	52759
3	81.977	98	466797
3	81.977	98	466797
3	81.977	98	43808
3	81.977	98	43808
3	81.977	98	43808
3	81.977	98	43808
3	81.977	98	43808
3	81.977	98	41819
3	81.977	98	41819
3	81.977	98	41819
3	81.977	98	41819
3	81.977	98	41819
3	81.977	98	41819
3	81.977	98	41819
3	81.977	98	41819
3	81.977	98	41819
3	82.081	98	41819
3	81.977	98	41819
3	81.977	98	41819
3	81.977	98	41819
3	81.977	98	41819
3	81.977	98	41819
3	81.977	98	41819
3	81.977	98	391808
3	81.977	98	391808
3	81.977	98	391808
3	81.977	98	29035
3	81.977	98	29035
3	81.977	98	29035
3	81.609	99	288866
3	82.822	93	288845
3	82.081	98	248227
3	82.081	98	248227
3	81.714	100	1473582
3	81.714	100	1473582
3	81.977	98	1446260
3	81.977	98	1446260
3	81.977	98	1304384
3	81.977	98	1304384
3	81.977	98	127399
3	82.081	98	1051994
3	82.081	98	1051994
3	81.609	99	7149
3	81.609	99	7149
3	81.609	99	7149
3	81.609	99	7149
3	81.609	99	7149
3	81.609	99	7149
3	81.503	98	7149
3	81.609	99	43271
3	81.609	99	397133
3	81.609	99	397133
3	81.609	99	397133
3	81.609	99	397133
3	81.609	99	397133
3	81.395	98	29035
3	81.609	99	29035
3	81.609	99	288866
3	81.609	99	288866
3	81.714	99	1553799
3	81.714	99	1553799
3	81.714	99	1553799
3	81.609	98	2653948
3	81.609	98	252930
3	81.503	99	82133
3	81.395	98	7381
3	82.036	95	7149
3	81.503	99	7149
3	81.503	99	7149
3	81.503	99	7149
3	81.503	99	684736
3	82.036	95	43808
3	81.395	98	43808
3	81.503	99	41819
3	81.503	99	41819
3	81.503	99	41819
3	81.503	99	41819
3	81.503	99	41819
3	81.503	99	41819
3	81.503	99	41819
3	81.503	99	41819
3	81.503	99	41819
3	81.503	99	41819
3	81.503	99	41819
3	81.503	99	41819
3	81.503	99	39814
3	81.714	99	36165
3	81.714	99	36165
3	81.714	99	36165
3	81.714	99	36165
3	81.714	99	36165
3	81.714	99	36165
3	81.714	99	36165
3	81.714	99	36165
3	81.714	99	36165
3	81.714	99	36165
3	81.714	99	36165
3	81.714	99	36165
3	81.714	99	36165
3	81.714	99	36165
3	81.714	99	36165
3	81.714	99	36165
3	81.714	99	36165
3	81.714	99	36165
3	81.714	99	36165
3	81.714	99	36165
3	81.714	99	36165
3	81.714	99	36165
3	81.714	99	36165
3	81.714	99	36165
3	81.714	99	36165
3	81.714	99	36165
3	81.714	99	36165
3	81.714	99	36165
3	81.714	99	36165
3	81.714	99	36165
3	81.714	99	36165
3	81.714	99	36165
3	81.714	99	36165
3	81.714	99	36165
3	81.714	99	36165
3	81.714	99	36165
3	81.714	99	36165
3	81.714	99	36165
3	81.714	99	36165
3	81.714	99	36164
3	81.714	99	36164
3	81.714	99	36164
3	81.714	99	36164
3	81.714	99	36164
3	81.714	99	36164
3	81.714	99	36164
3	81.714	99	36164
3	81.714	99	36164
3	81.503	99	36164
3	81.503	99	36164
3	81.503	99	36164
3	81.503	99	36164
3	81.714	99	36164
3	81.714	99	36164
3	81.714	99	36164
3	81.503	99	36164
3	81.503	99	36164
3	81.395	98	29035
3	81.503	99	29035
3	81.609	99	288875
3	81.034	99	288866
3	81.609	99	196982
3	81.503	99	1895421
3	82.424	94	1710446
3	82.609	92	1368201
3	82.609	92	1368201
3	81.395	98	1291984
3	81.765	97	1053880
3	81.609	98	2653948
3	81.609	98	2653948
3	81.609	98	252930
3	81.609	98	252930
3	81.395	98	-6411
3	81.395	98	-6411
3	81.395	98	-6411
3	81.395	98	-6411
3	81.395	98	-6411
3	81.395	98	-6411
3	81.395	98	891894
3	81.395	98	7366
3	81.395	98	7190
3	81.395	98	7149
3	82.500	91	7149
3	81.395	98	7149
3	81.034	99	7149
3	81.034	99	7149
3	82.500	91	7149
3	82.500	91	7149
3	82.500	91	7149
3	82.500	91	7149
3	81.395	98	7149
3	81.395	98	7149
3	81.395	98	7149
3	81.395	98	7149
3	83.444	86	7149
3	82.500	91	7149
3	81.395	98	7149
3	81.395	98	7149
3	81.503	98	7149
3	81.395	98	7147
3	81.395	98	670651
3	81.395	98	670651
3	81.395	98	670651
5	99.448	100	7516
5	98.895	100	1602339
5	98.895	100	1452645
5	98.343	100	1930602
5	98.333	99	1588490
6	99.448	100	7516
6	99.444	99	1588490
6	98.895	100	1602339
6	98.895	100	1452645
6	98.343	100	1930602
6	91.620	99	2546675
7	99.429	100	7149
7	99.429	100	7149
7	99.429	100	7149
7	99.429	100	1042866
7	99.429	100	1042866
7	99.429	100	1042866
7	98.857	100	7149
7	98.857	100	7149
7	98.857	100	7149
7	98.857	100	7149
7	98.857	100	7149
7	98.857	100	1042866
7	98.857	100	1042866
7	98.286	100	1042866
7	98.276	99	7149
7	98.276	99	7149
7	97.714	100	1042866
7	98.810	96	1042866
7	98.802	95	1042866
7	100.000	90	611384
7	100.000	90	611384
7	96.000	100	288845
7	95.429	100	6159
7	95.429	100	401647
7	95.429	100	288845
7	95.429	100	288845
7	95.429	100	288845
7	95.429	100	288845
7	95.429	100	288845
7	95.402	99	7149
7	95.402	99	7149
7	95.402	99	7149
7	95.906	98	1397515
7	95.906	98	1397515
7	95.906	98	1397515
7	95.906	98	1397515
7	95.906	98	1397515
7	94.857	100	6159
7	94.857	100	-6401
7	94.857	100	-6401
7	94.857	100	-6401
7	94.857	100	-6401
7	94.857	100	-6401
7	94.857	100	-6401
7	94.857	100	-6401
7	94.857	100	-6401
7	94.857	100	-6401
7	94.857	100	-6401
7	94.857	100	-6401
7	94.857	100	-6401
7	94.857	100	-6401
7	94.857	100	7149
7	94.857	100	611384
7	94.857	100	401647
7	94.857	100	401647
7	94.857	100	288845
7	94.857	100	288845
7	94.857	100	288845
7	95.322	98	994304
7	95.322	98	7149
7	95.322	98	7149
7	95.322	98	7149
7	95.322	98	7149
7	95.322	98	7149
7	95.322	98	7149
7	95.322	98	7149
7	95.322	98	7149
7	95.322	98	7149
7	94.828	99	7149
7	95.322	98	7149
7	95.322	98	7149
7	95.322	98	7149
7	95.322	98	7149
7	95.322	98	7149
7	95.322	98	7149
7	95.322	98	7149
7	95.322	98	7149
7	95.322	98	7149
7	95.322	98	7149
7	95.322	98	7149
7	95.322	98	7149
7	95.322	98	7149
7	95.322	98	7149
7	95.322	98	7149
7	94.828	99	7149
7	94.828	99	7149
7	95.322	98	7149
7	94.828	99	7149
7	94.828	99	43808
7	94.828	99	401641
7	95.322	98	401641
7	95.322	98	401641
7	95.322	98	401641
7	95.322	98	401641
7	94.828	99	288845
7	94.828	99	288845
7	94.828	99	288845
7	94.828	99	288845
7	94.828	99	288845
7	94.828	99	288845
7	94.828	99	288845
7	94.828	99	288845
7	94.828	99	288845
7	94.828	99	288845
7	94.828	99	288845
7	94.828	99	288845
7	95.322	98	1667272
7	95.322	98	1667272
7	95.322	98	1667272
7	95.322	98	1397515
7	95.322	98	1397515
7	95.322	98	1397515
7	95.322	98	1397515
7	95.322	98	1397515
7	95.322	98	1397515
7	94.286	100	401647
7	94.286	100	-6401
7	94.286	100	-6401
7	94.286	100	-6401
7	94.286	100	-6401
7	94.286	100	88467
7	94.286	100	611384
7	94.286	100	611384
7	94.286	100	611384
7	94.286	100	43808
7	94.286	100	401647
7	94.286	100	401647
7	94.286	100	401647
7	94.286	100	401647
7	94.286	100	401647
7	94.286	100	401647
7	94.286	100	401647
7	94.286	100	401647
7	94.286	100	401647
7	94.286	100	401647
7	94.286	100	401647
7	94.286	100	401647
7	94.286	100	401647
7	94.286	100	401647
7	94.286	100	401647
7	94.286	100	401647
7	94.286	100	401647
7	94.286	100	401647
7	94.286	100	401647
7	94.286	100	401647
7	94.286	100	401647
7	94.286	100	401647
7	94.286	100	401647
7	94.286	100	401647
7	94.286	100	401647
7	94.286	100	401647
7	94.286	100	401647
7	94.286	100	401647
7	94.286	100	401647
7	94.286	100	401647
7	94.286	100	401647
7	94.286	100	401647
7	94.286	100	401647
7	94.286	100	401647
7	94.286	100	401647
7	94.286	100	401647
7	94.286	100	401647
7	94.286	100	401647
7	94.286	100	401647
7	94.286	100	401647
7	94.286	100	401647
7	94.737	98	401641
7	94.286	100	315559
7	94.286	100	315559
7	94.737	98	611594
7	94.737	98	1397516
7	94.737	98	1397516
7	94.737	98	1397516
7	94.737	98	1397516
7	94.737	98	-6384
7	94.737	98	-6384
7	94.737	98	-6384
7	94.737	98	-6384
7	94.737	98	994304
7	94.737	98	994304
7	95.238	96	7149
7	94.737	98	7149
7	94.737	98	7149
7	94.737	98	7149
7	94.737	98	7149
7	94.737	98	7149
7	94.737	98	7149
7	94.286	99	7149
7	94.737	98	7149
7	94.737	98	7149
7	94.737	98	7149
7	94.737	98	7149
7	94.737	98	7149
7	94.737	98	7149
7	94.737	98	7149
7	94.737	98	7149
7	94.737	98	7149
7	94.286	99	7149
7	94.253	99	7149
7	94.737	98	7149
7	94.737	98	7149
7	94.737	98	7149
7	94.737	98	7149
7	94.737	98	7149
7	94.253	99	7149
7	94.737	98	611654
7	94.286	99	611381
7	94.286	99	611381
7	94.737	98	611365
7	94.737	98	611365
7	94.737	98	611365
7	94.737	98	611365
7	94.253	99	43808
7	94.253	99	43808
7	94.253	99	43808
7	94.737	98	43808
7	94.253	99	43808
7	94.253	99	43808
7	94.253	99	401647
7	94.737	98	401641
7	94.737	98	401641
7	94.737	98	401641
7	94.737	98	401641
7	94.737	98	401641
7	94.737	98	401641
7	94.737	98	401641
7	94.737	98	401641
7	94.737	98	401641
7	94.737	98	401641
7	94.737	98	401641
7	94.737	98	315559
7	94.253	99	315559
7	94.737	98	302184
7	94.737	98	302184
7	94.737	98	302184
7	94.737	98	302184
7	94.737	98	302184
7	94.737	98	288845
7	94.286	99	288845
7	94.286	99	288845
7	94.286	99	288845
7	94.286	99	288845
7	94.286	99	288845
7	94.737	98	288845
7	94.737	98	288845
7	94.737	98	288845
7	94.737	98	288845
7	94.737	98	288845
7	94.737	98	288845
7	94.737	98	288845
7	94.253	99	288845
7	94.253	99	2578504
7	94.253	99	2578504
7	94.737	98	2578504
7	95.238	96	190098
7	94.737	98	190098
7	94.737	98	190098
7	94.737	98	190098
7	94.737	98	190098
7	94.737	98	190098
7	94.737	98	190098
7	94.737	98	190098
7	94.737	98	190098
7	94.737	98	190098
7	94.737	98	190098
7	94.737	98	190098
7	94.737	98	190098
7	94.737	98	190098
7	94.737	98	190098
7	94.737	98	190098
7	94.737	98	190098
7	94.737	98	190098
7	94.737	98	190098
7	94.737	98	190098
7	94.737	98	190098
7	94.737	98	190098
7	94.737	98	190098
7	94.737	98	190098
7	94.737	98	190098
7	94.737	98	190098
7	94.737	98	190098
7	94.737	98	190098
7	94.737	98	190098
7	94.737	98	190098
7	94.737	98	190098
7	94.737	98	190098
7	94.737	98	190098
7	94.737	98	190098
7	94.737	98	190098
7	94.737	98	190098
7	94.737	98	190098
7	94.737	98	190098
7	94.737	98	190098
7	94.737	98	190098
7	94.737	98	190098
7	94.737	98	190098
7	94.737	98	190098
7	94.737	98	190098
7	94.737	98	190098
7	94.737	98	190098
7	94.737	98	190098
7	94.737	98	190098
7	94.737	98	190098
7	94.737	98	190098
7	94.737	98	190098
7	94.737	98	190098
7	94.737	98	190098
7	94.737	98	190098
7	94.737	98	190098
7	94.737	98	190098
7	94.737	98	190098
7	94.737	98	190098
7	94.737	98	190098
7	94.737	98	190098
7	94.737	98	190098
7	94.737	98	190098
7	94.737	98	190098
7	94.737	98	190098
7	94.737	98	190098
7	94.737	98	190098
7	94.737	98	190098
7	94.737	98	190098
7	94.737	98	190098
7	94.737	98	190098
7	94.737	98	190098
7	94.737	98	190098
7	94.737	98	190098
7	94.737	98	190098
7	94.737	98	190098
7	94.737	98	190098
7	94.737	98	1828784
7	94.737	98	1828784
7	94.737	98	1828784
7	94.737	98	1828784
7	94.737	98	1828784
7	94.737	98	1828784
7	94.737	98	1828784
7	94.737	98	1828784
7	94.737	98	1828784
7	94.737	98	1828784
7	94.737	98	1828784
7	94.737	98	1828784
7	94.737	98	1828784
7	94.737	98	1828784
7	94.737	98	1828784
7	95.238	96	1667272
7	94.737	98	1667271
7	94.737	98	1590077
7	94.737	98	1590077
7	94.737	98	1590077
7	94.737	98	153373
7	94.737	98	153373
7	94.737	98	153373
7	94.737	98	153373
7	94.737	98	153373
7	94.737	98	153373
7	94.253	99	7149
7	93.785	100	48991
7	93.714	100	401647
7	93.714	100	401647
7	93.714	100	1698293
7	93.714	100	1698293
7	93.714	100	240884
7	93.714	100	857307
7	94.643	96	7149
7	94.152	98	7149
7	94.152	98	7149
7	94.152	98	7149
7	93.714	100	7149
7	93.714	100	7149
7	93.714	100	611384
7	93.714	100	611341
7	93.714	100	611341
7	93.714	100	43808
7	93.714	100	43808
7	93.714	100	401647
7	93.714	100	401647
7	93.714	100	401647
7	93.714	100	401647
7	93.714	100	401647
7	93.714	100	401647
7	93.714	100	401647
7	93.714	100	401647
7	93.714	100	401647
7	93.714	100	401647
7	94.152	98	401641
7	94.152	98	302184
7	93.714	100	288845
7	93.714	100	288845
7	93.714	100	288845
7	93.714	100	288845
7	93.714	100	288845
7	93.714	100	288845
7	94.675	97	190098
7	94.152	98	190098
7	94.152	98	190098
7	94.152	98	190098
7	94.152	98	190098
7	94.152	98	1828784
7	93.714	100	1042866
7	93.714	100	1042866
7	94.152	98	1891012
7	94.152	98	1397516
7	94.152	98	1397516
7	94.152	98	1397516
7	94.152	98	1149314
7	94.152	98	1149313
7	94.152	98	-6405
7	94.152	98	-6384
7	94.152	98	-6384
7	94.152	98	-6384
7	94.643	96	994304
7	94.152	98	984907
7	94.152	98	984907
7	94.152	98	984907
7	94.152	98	7149
7	94.643	96	7149
7	94.643	96	7149
7	94.152	98	7149
7	94.152	98	7149
7	94.152	98	7149
7	93.678	99	7149
7	94.152	98	7149
7	94.152	98	7149
7	93.714	99	7149
7	93.714	99	7149
7	93.714	99	7149
7	93.714	99	7149
7	93.714	99	7149
7	93.678	99	7149
7	93.714	99	7149
7	93.714	99	7149
7	93.678	99	7149
7	94.152	98	7149
7	94.152	98	7149
7	94.152	98	7149
7	94.152	98	7149
7	94.152	98	7149
7	94.152	98	7149
7	94.152	98	7149
7	94.152	98	7149
7	94.152	98	7149
7	94.152	98	7149
7	94.152	98	7149
7	93.678	99	7149
7	93.678	99	7149
7	93.678	99	7149
7	93.678	99	7149
7	93.678	99	7149
7	93.678	99	7149
7	93.678	99	7149
7	93.678	99	7149
7	93.678	99	7149
7	93.678	99	7149
7	93.714	99	7149
7	93.714	99	7149
7	93.678	99	7149
7	93.678	99	7149
7	93.678	99	7149
7	94.152	98	7149
7	94.152	98	7149
7	94.152	98	7149
7	94.152	98	7149
7	94.152	98	7149
7	94.152	98	7149
7	94.152	98	7149
7	94.152	98	7149
7	94.152	98	7149
7	94.152	98	7149
7	94.152	98	7149
7	94.152	98	7149
7	94.152	98	7149
7	94.152	98	7149
7	94.152	98	7149
7	94.152	98	7149
7	94.152	98	7149
7	94.152	98	7149
7	93.678	99	7149
7	93.678	99	7149
7	93.678	99	7149
7	93.678	99	7149
7	93.678	99	7149
7	93.678	99	7149
7	93.714	99	7149
7	93.714	99	7149
7	93.678	99	7149
7	93.678	99	7149
7	93.678	99	7149
7	94.152	98	7149
7	93.678	99	611384
7	94.152	98	611365
7	94.152	98	611365
7	94.152	98	611365
7	94.186	98	611344
7	94.186	98	611344
7	94.186	98	611344
7	94.186	98	611344
7	94.186	98	611344
7	94.186	98	611344
7	94.152	98	604083
9	87.425	94	4751
9	87.425	94	4751
9	87.425	94	4751
9	87.425	94	4751
9	87.425	94	4751
9	87.425	94	4751
9	87.425	94	4751
9	87.425	94	4751
9	85.207	95	1873960
9	85.119	94	386820
9	86.986	82	675510
11	100.000	100	42662
11	99.429	100	42662
11	97.647	97	2027099
11	97.647	97	2027099
11	97.647	97	2027099
11	97.647	97	42662
11	97.647	97	42662
11	97.647	97	42662
11	96.571	100	882977
11	100.000	90	58324
11	100.000	90	58324
11	96.571	100	58324
11	96.571	100	58324
11	96.571	100	58324
11	96.571	100	42662
11	96.571	100	42662
11	96.571	100	42662
11	96.571	100	42662
11	96.571	100	42662
11	96.571	100	42662
11	96.571	100	42662
11	96.571	100	42662
11	96.571	100	42662
11	96.571	100	2027101
11	96.552	99	2770079
11	96.552	99	2770079
11	96.552	99	2770079
11	96.552	99	2770079
11	96.552	99	2770079
11	96.552	99	2770079
11	96.552	99	2770079
11	96.552	99	2027099
11	97.076	98	7952
11	97.076	98	7952
11	97.076	98	7952
11	97.076	98	7952
11	97.076	98	7952
11	97.076	98	7952
11	97.076	98	58324
11	97.076	98	58324
11	97.076	98	58324
11	97.076	98	58324
11	97.076	98	58324
11	96.552	99	58324
11	96.552	99	58324
11	96.552	99	58324
11	96.552	99	58324
11	97.076	98	58324
11	97.076	98	58324
11	97.076	98	58324
11	96.552	99	42662
11	96.552	99	42662
11	96.552	99	42662
11	96.552	99	42662
11	96.552	99	42662
11	97.076	98	42662
11	97.076	98	42662
11	97.076	98	42662
11	97.076	98	42662
11	97.076	98	42662
11	96.552	99	2027101
11	96.552	99	2027101
11	96.552	99	2027101
11	96.552	99	2027101
11	96.552	99	2027101
11	97.059	97	2682425
11	97.059	97	2682425
11	97.059	97	2027099
11	97.059	97	2027099
11	97.059	97	2027099
11	97.059	97	2027099
11	97.059	97	2027099
11	97.059	97	2027099
11	97.059	97	2027099
11	97.059	97	2027099
11	97.059	97	2027099
11	97.059	97	2027099
11	97.059	97	2027099
11	97.059	97	58324
11	97.059	97	58324
11	97.059	97	58324
11	97.059	97	58324
11	97.059	97	58324
11	97.059	97	58324
11	97.059	97	58324
11	97.059	97	58324
11	97.059	97	58324
11	97.059	97	58324
11	97.059	97	58324
11	97.059	97	58324
11	97.059	97	58324
11	97.059	97	58324
11	97.059	97	58324
11	97.059	97	58324
11	97.059	97	58324
11	97.059	97	58324
11	97.059	97	58324
11	97.059	97	58324
11	97.059	97	58324
11	97.059	97	58324
11	97.059	97	58324
11	97.059	97	58324
11	97.059	97	58324
11	97.059	97	58324
11	97.059	97	58324
11	97.059	97	58324
11	97.059	97	58324
11	97.059	97	58324
11	97.059	97	58324
11	97.059	97	58324
11	97.059	97	58324
11	97.059	97	58324
11	97.059	97	58324
11	97.059	97	58324
11	97.059	97	58324
11	97.059	97	42662
11	97.059	97	42662
11	97.059	97	42662
11	97.059	97	42662
11	97.059	97	42662
11	97.059	97	42662
11	97.059	97	42662
11	97.059	97	42662
11	97.059	97	42662
11	97.041	97	58324
11	96.000	100	58324
11	96.000	100	58324
11	96.000	100	42662
11	96.000	100	42662
11	96.000	100	42662
11	96.000	100	42662
11	96.000	100	42662
11	96.000	100	42662
11	96.000	100	42662
11	96.000	100	42662
11	96.000	100	1483097
11	95.977	99	2770079
11	95.977	99	2770079
11	96.491	98	7952
11	96.491	98	7952
11	95.977	99	882978
11	95.977	99	882978
11	95.977	99	882978
11	95.977	99	882978
11	95.977	99	882978
11	95.977	99	882978
11	95.977	99	882978
11	95.977	99	882978
11	97.024	96	58324
11	96.491	98	58324
11	96.491	98	58324
11	96.491	98	58324
11	95.977	99	58324
11	96.471	97	58324
11	95.977	99	58324
11	96.471	97	58324
11	96.491	98	58324
11	95.977	99	42662
11	95.977	99	42662
11	95.977	99	42662
11	95.977	99	42662
11	95.977	99	42662
11	95.977	99	42662
11	95.977	99	42662
11	95.977	99	42662
11	95.977	99	42662
11	95.977	99	42662
11	95.977	99	42662
11	95.977	99	42662
11	95.977	99	42662
11	95.977	99	42662
11	95.977	99	42662
11	95.977	99	42662
11	95.977	99	42662
11	95.977	99	42662
11	95.977	99	42662
11	95.977	99	42662
11	95.977	99	42662
11	95.977	99	42662
11	95.977	99	42662
11	95.977	99	42662
11	96.491	98	42662
11	96.491	98	42662
11	95.977	99	2027101
11	96.471	97	2027099
11	96.471	97	2027099
11	97.006	95	58324
11	97.006	95	58324
11	96.471	97	42662
11	96.471	97	42662
11	95.429	100	7952
11	95.429	100	7952
11	95.429	100	7952
11	95.429	100	7898
11	95.429	100	7898
11	95.429	100	58324
11	95.906	98	58324
11	95.429	100	58324
11	95.429	100	58324
11	95.429	100	58324
11	95.429	100	58324
11	95.429	100	58324
11	95.429	100	58324
11	95.429	100	58324
11	95.429	100	58324
11	95.429	100	58324
11	95.429	100	58324
11	95.429	100	58324
11	95.429	100	58324
11	95.429	100	58324
11	95.429	100	58324
11	95.429	100	58324
11	95.429	100	58324
11	95.429	100	58324
11	95.429	100	58324
11	95.429	100	58324
